refID	APD3	CAMP	DBAASP	dbAMP	DRAMP	LAMP2	SATPdb
fAMP0014757	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014758	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014759	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014760	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0000043	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0011128	NA	NA	antibacterial	NA	antibacterial	NA	NA
fAMP0014761	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014762	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0011915	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014763	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014764	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014765	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014766	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014767	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014768	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014769	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014770	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014771	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014772	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014773	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014774	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014775	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014776	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014777	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014778	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014779	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014780	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014781	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014782	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014783	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0013344	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014784	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014785	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014786	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014787	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014788	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014789	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014790	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014791	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014792	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014793	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0009214	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014794	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0009431	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014795	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014796	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014797	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014798	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014800	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014801	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014803	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0010073	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014804	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0013191	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014805	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014806	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014807	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014808	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014809	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014810	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014811	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014812	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014813	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014814	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014815	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014816	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014817	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014818	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014819	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0006459	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0014820	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014821	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014822	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014823	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014824	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0005250	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0005640	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0014826	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014827	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0010098	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0014828	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014829	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014830	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0007402	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0000007	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0014831	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014832	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014833	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014834	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014835	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014836	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014837	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0005300	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014838	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014839	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014840	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014841	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014842	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014843	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014844	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014845	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014846	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014847	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014848	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014849	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014850	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014851	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014852	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014853	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014854	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014855	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014856	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014857	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014858	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014859	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014860	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014861	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014862	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014863	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014864	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014865	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014866	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014867	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0004268	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014868	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014869	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014870	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014871	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014872	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0005436	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014873	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0013330	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014874	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014875	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014877	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014878	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014879	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014880	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014881	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014882	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014883	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014884	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014885	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014886	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014887	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014888	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014889	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014890	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014891	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014892	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014893	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014894	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014895	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014896	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0001261	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014897	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0011198	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014898	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014899	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014900	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014901	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0011036	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014902	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014903	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014904	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0012158	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014905	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014907	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014908	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014909	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014910	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014911	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014912	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014913	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0002238	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0009788	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0012584	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0011640	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014914	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014915	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014916	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0000304	NA	NA	antibacterial	NA	antibacterial	NA	NA
fAMP0014917	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014918	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014919	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014920	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014921	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014922	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014923	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014924	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014925	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014926	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014927	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014928	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014929	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014930	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014931	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014932	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014933	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014934	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014935	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014936	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014937	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014938	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014939	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014940	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014941	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014943	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014945	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014946	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0009228	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014947	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014948	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014949	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014950	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014951	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0013027	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014952	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0009865	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0010023	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014953	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014954	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014955	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014956	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014957	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014958	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014959	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014960	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014961	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014963	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014964	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014965	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014966	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0011884	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014967	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014968	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014969	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014970	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014971	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014972	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014973	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014974	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014975	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014976	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014977	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014978	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014979	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014980	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014981	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014982	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014983	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014984	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014985	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014986	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014987	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014988	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014989	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014990	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014991	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0000093	NA	NA	antibacterial	antibacterial	antibacterial	antibacterial	NA
fAMP0013770	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0005539	NA	NA	antibacterial	antibacterial	antibacterial	NA	NA
fAMP0011846	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0012627	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0003100	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0011196	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0006568	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0013741	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0007027	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0010063	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014994	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014995	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014996	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014997	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014998	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0014999	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015000	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015001	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015003	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015004	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015005	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015006	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0012735	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015007	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015008	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015009	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015010	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015011	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015012	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015013	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015014	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015015	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015016	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015017	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015018	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015019	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015020	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015021	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015022	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015023	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015024	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015025	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015026	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015027	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015028	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015029	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015030	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015031	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0007612	NA	NA	antibacterial	NA	antibacterial	NA	NA
fAMP0015032	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015033	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015034	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015035	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0007242	NA	NA	antibacterial	antibacterial	NA	NA	NA
fAMP0015036	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015037	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015038	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015039	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015040	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015041	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015042	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015043	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015044	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015045	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0007315	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015046	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015047	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015048	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015049	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015050	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015051	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015052	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015053	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015054	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015055	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015056	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015057	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015058	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015059	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015060	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015061	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015062	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015063	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015064	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015065	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015066	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015067	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015068	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015069	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015070	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015071	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015072	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015073	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015074	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015075	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015076	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015077	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015078	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015079	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0005514	NA	NA	antibacterial	antibacterial	NA	NA	NA
fAMP0015080	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015081	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015082	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015083	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015084	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015086	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015087	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015088	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015089	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015090	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015091	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015092	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015093	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015094	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015095	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015096	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015097	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015098	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015099	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015100	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015101	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015102	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0005443	NA	NA	antibacterial	antibacterial	NA	NA	NA
fAMP0015103	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015104	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015105	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015106	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015107	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015108	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015109	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015110	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015111	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015112	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015113	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015114	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015115	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015116	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015117	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0010838	NA	NA	antibacterial	NA	antibacterial	NA	NA
fAMP0012662	NA	NA	antibacterial	NA	antibacterial	NA	NA
fAMP0011880	NA	NA	antibacterial	NA	antibacterial	NA	NA
fAMP0011101	NA	NA	antibacterial	NA	antibacterial	NA	NA
fAMP0010549	NA	NA	antibacterial	NA	antibacterial	NA	NA
fAMP0015118	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015119	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015120	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015121	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015122	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015123	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015124	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015125	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015126	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015127	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015128	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015129	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015130	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015131	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015132	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015133	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015134	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0000783	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0006783	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0012902	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0002432	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015135	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0002160	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0002002	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0001641	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0015136	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015137	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015138	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015139	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015140	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0015141	NA	NA	antibacterial	NA	NA	NA	NA
